"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"HOXD3",8.31123684079459,-0.908410661089439,0.193677654055992,-4.69032251302889,2.72774753743783e-06,3.56047025408905e-05,"3232"
"KCNK7",4.63572607550315,-1.63165255819662,0.347897705436859,-4.69003541183962,2.73157770816356e-06,3.56047025408905e-05,"10089"
"FOXN1",1.7090660068576,-3.66191015555642,0.780892980207791,-4.68938798064494,2.74023393494361e-06,3.56611333508898e-05,"8456"
"NSA2",15.1968052522329,-1.16013908659984,0.247450001909243,-4.68837776378494,2.75379325073912e-06,3.57935148001334e-05,"10412"
"GRID1",3.18246590548771,-1.22124797399656,0.260724860955809,-4.68404880731167,2.81262987995269e-06,3.6455934665139e-05,"2894"
"HBB",118.845684833358,-2.84745656178709,0.608286834041823,-4.68110832330017,2.85328114402137e-06,3.69311483924276e-05,"3043"
"POU6F2",20.0896883280036,-1.4154060027575,0.30238967633618,-4.68073520203092,2.85847955635742e-06,3.69725966081369e-05,"11281"
"OLFM1",7.14348756396993,-1.07726671383668,0.230223884718756,-4.67921351927789,2.87977425199565e-06,3.71945523687238e-05,"10439"
"EPPIN",12.4973747724417,-1.40823687366138,0.300982179217974,-4.67880482931025,2.88551941042858e-06,3.72172829912998e-05,"57119"
"THSD1",4.05684441387446,-1.05421272513087,0.225358229167526,-4.67794199938975,2.89768477889081e-06,3.72973714208586e-05,"55901"
"PI16",18.1049030274844,-1.50308330346107,0.321336550554392,-4.67759830267626,2.90254438242776e-06,3.73339771189771e-05,"221476"
"ACSM2A",13.7152665353255,-1.40687066666188,0.300812737957499,-4.6768985788782,2.91246210729401e-06,3.74355469474668e-05,"123876"
"ZEB2",52.2992080475256,-1.07952321989656,0.231108392949013,-4.67106886998571,2.99636447744796e-06,3.83013546247695e-05,"9839"
"NXNL2",7.88536925215977,-1.37411669253154,0.294325868119128,-4.66869154693318,3.03124081567089e-06,3.86671090825456e-05,"158046"
"ADAD2",3.38681119995524,-2.31682415877757,0.496295751784193,-4.66823290436911,3.03801396055624e-06,3.86736045205655e-05,"161931"
"MMP19",26.7361405517126,-1.4191063261994,0.304086866068628,-4.66677941256143,3.05957489248662e-06,3.89213229111519e-05,"4327"
"WLS",26.4099910859492,-1.2592607653086,0.269948983090029,-4.66481018336949,3.08902048402868e-06,3.92689343892788e-05,"79971"
"CYP4A11",2.81324766728279,-1.75693114039496,0.376684284801624,-4.66420079436079,3.09818753234655e-06,3.93314801056359e-05,"1579"
"LUZP2",1.65553192931428,-2.62740892394645,0.563350365700021,-4.66389849713087,3.10274467216882e-06,3.93623539848705e-05,"338645"
"HTN1",10.8685808865222,-1.89385131538796,0.40650163874241,-4.65890204341352,3.17900424335347e-06,4.0247106353652e-05,"3346"
"SERPINA12",1.5388411438404,-3.85111370261447,0.82667330617993,-4.65856786934432,3.18416828918552e-06,4.02849488062118e-05,"145264"
"C17orf107",6.18138419572226,-1.24138503737961,0.266566912690636,-4.65693594471081,3.20950248668946e-06,4.05777508931482e-05,"100130311"
"PCDH19",1.6777352275517,-1.82358704799079,0.391683825735235,-4.65576296025935,3.22783134167793e-06,4.07416342395513e-05,"57526"
"TBC1D3C",19.5970088914161,-1.19559376017869,0.256803012904746,-4.65568431871227,3.22906376544981e-06,4.07416342395513e-05,"414060"
"ZNF571",12.6649166526683,-1.18729502893474,0.255147314636839,-4.65337066402075,3.26552461691139e-06,4.11736194380073e-05,"51276"
"PIANP",3.82660314796311,-2.03491252923803,0.437440690591088,-4.65185926459739,3.2895556047993e-06,4.13920848587586e-05,"196500"
"POU2F3",7.94361397055466,-1.73227858391184,0.372429744064039,-4.65128956943346,3.29865759728978e-06,4.14502958052926e-05,"25833"
"FFAR3",1.63995291147718,-3.26685422670043,0.702396378346838,-4.65101234489464,3.30309553223807e-06,4.14779223377041e-05,"2865"
"TUBB3",599.904657233755,-1.30925006614162,0.28165354317479,-4.64844166838376,3.34452172527959e-06,4.18845377928523e-05,"10381"
"FHL5",1.55817548425209,-2.05273214217958,0.441752926732398,-4.64678787159021,3.37143537975945e-06,4.21077047227947e-05,"9457"
"NOSTRIN",9.0607264471932,-1.1146685436199,0.239875792198932,-4.64685716470918,3.3703035565629e-06,4.21077047227947e-05,"115677"
"PLLP",5.02576676971339,-1.58940562437031,0.342231913362182,-4.64423556750025,3.41337922640833e-06,4.26028369484738e-05,"51090"
"DCDC2",2.47352594735686,-2.40515163794646,0.518574351040692,-4.63800732357804,3.51784324435023e-06,4.37592293968133e-05,"51473"
"DSC3",13.9728769821808,-1.94302361352009,0.41896741840838,-4.63764848565423,3.52395437020676e-06,4.38058274127313e-05,"1825"
"ALDH1A1",11.4432483142956,-1.5718417200773,0.339092490050771,-4.6354365437051,3.56184981741612e-06,4.42472047740988e-05,"216"
"CCIN",1.8222163879286,-3.87864546863564,0.836835431728304,-4.63489632677852,3.57116411886339e-06,4.43331781565602e-05,"881"
"ELOVL4",2.56250261973882,-3.12546312351195,0.674432072034119,-4.63421484996318,3.58294730724631e-06,4.44008094171661e-05,"6785"
"PDGFRA",23.8435628207948,-1.1099771143664,0.239510291026048,-4.63436084358345,3.58041984699534e-06,4.44008094171661e-05,"5156"
"SRPX",11.1067418331483,-1.48164236143294,0.319794997457064,-4.63310049630111,3.60229557918832e-06,4.46000793567687e-05,"8406"
"C3orf52",5.92498372871157,-1.35462357719672,0.292682249779174,-4.62830792854288,3.68665566332241e-06,4.55531929259892e-05,"79669"
"ZC3H13",13.6095727616664,-0.768216729776367,0.165999636107197,-4.62782176992411,3.69531819437994e-06,4.56297890642035e-05,"23091"
"ABCB4",2.43842214832255,-2.27947715101501,0.492661989663277,-4.62685816815902,3.71254566474468e-06,4.57814719057263e-05,"5244"
"ZNF106",26.4010625849189,-0.735077617186278,0.15892499507104,-4.62531156195849,3.74035727675046e-06,4.60937441649847e-05,"64397"
"ENDOU",2.01570953449739,-3.13735802408638,0.678665570345472,-4.62283363290306,3.78533304582363e-06,4.66169805018253e-05,"8909"
"SRL",2.0215696803511,-2.43555490346861,0.526968116855257,-4.62182592374481,3.80377140756961e-06,4.6812926253159e-05,"6345"
"NEXN",5.33089532200736,-1.44036276924072,0.311686478936987,-4.62119105760735,3.81543191936311e-06,4.68961622650265e-05,"91624"
"POTEM",2.67632736932345,-2.48761267278084,0.538551720957177,-4.61907849511568,3.85448032218044e-06,4.73426289969669e-05,"641455"
"GATA3",42.5549549095681,-1.3943815191076,0.302076574521016,-4.61598692754837,3.91231574235093e-06,4.78941917910271e-05,"2625"
"GPLD1",2.75520796763372,-1.5585129692205,0.337774739006298,-4.61406016863635,3.94878028818469e-06,4.8308658188743e-05,"2822"
"ASTL",1.41720623167976,-2.34441588730097,0.50882827058423,-4.60747962099108,4.07579135439372e-06,4.96983590955105e-05,"431705"
"SCEL",3.05981166261936,-4.22772344518982,0.917934160908341,-4.6056935510563,4.11093414679547e-06,5.00938962282538e-05,"8796"
"DNAH7",2.60899884371948,-1.56555213181529,0.340095347591826,-4.60327417855251,4.15900117761599e-06,5.06462983641047e-05,"56171"
"C2CD3",222.658231044948,-1.01049275204824,0.219631724466959,-4.60085060343938,4.20769142680509e-06,5.11048266277272e-05,"26005"
"CCDC3",9.35183396963778,-1.25333553004635,0.27252913278618,-4.59890477481424,4.24717848283744e-06,5.14494701498464e-05,"83643"
"ZNF578",2.01958219736465,-2.09719197115522,0.456018307043459,-4.59892056692223,4.24685658614948e-06,5.14494701498464e-05,"147660"
"ADIPOQ",11.0434486420557,-2.23203085553987,0.485370134144544,-4.59861598092306,4.25306920585907e-06,5.14871554450469e-05,"9370"
"CCDC85A",1.59416388081584,-1.98391397643749,0.431520393694583,-4.59749760480995,4.2759554229131e-06,5.17304025755692e-05,"114800"
"TRPM1",2.54409863849329,-4.05864297915085,0.882995935376713,-4.59644582329737,4.29758650073036e-06,5.18904153627952e-05,"4308"
"ITIH3",3.77538583473614,-1.74900775734274,0.380671930623333,-4.5945277721917,4.33730362579539e-06,5.23017823938686e-05,"3699"
"FAM167A",3.66713602498962,-2.06851256286454,0.450282882386865,-4.59380679074394,4.35232375521006e-06,5.24487577059211e-05,"83648"
"NPIPB9",3.69875265936451,-1.71854926220942,0.374132116728391,-4.59342885940219,4.36021705465544e-06,5.25097141003433e-05,"100507607"
"ADAMTSL5",8.26210890999042,-1.46666807796424,0.319385844960517,-4.59215115856358,4.3870042176971e-06,5.2797980584916e-05,"339366"
"SLC8A3",1.05590045309388,-3.15756105005022,0.687722425862386,-4.59133064635884,4.40428942414798e-06,5.29715900740707e-05,"6547"
"AADACL3",7.56583249368164,-5.77133989721199,1.25767481368468,-4.5888967755531,4.45594691072109e-06,5.35581107594913e-05,"126767"
"DCX",2.07464123022262,-2.57495428622728,0.561148610123657,-4.5887207769433,4.45970479856484e-06,5.35685163936562e-05,"1641"
"PTGDS",217.641631932467,-1.9234730111092,0.419207763289167,-4.58835255343875,4.46757685854268e-06,5.36282946039712e-05,"5730"
"ISM1",5.84661033524958,-1.07858141410076,0.235270710211462,-4.58442707607473,4.55232927576626e-06,5.44339850521257e-05,"140862"
"MS4A2",1.37636783760102,-2.40894688709829,0.525455077856241,-4.58449635109883,4.55082034127438e-06,5.44339850521257e-05,"2206"
"SOBP",3.23758748098854,-1.21362342289524,0.264744803110536,-4.58412557540752,4.55890208624736e-06,5.44774093170798e-05,"55084"
"STXBP6",2.40909225974727,-2.33907050939212,0.510319469740257,-4.58354158147769,4.57165920771191e-06,5.45946304611476e-05,"29091"
"NRXN2",14.4088811321166,-1.32593789286556,0.289775429315608,-4.57574300207978,4.74532793986103e-06,5.64502017354567e-05,"9379"
"VIT",2.20499888354559,-1.77360075215896,0.387607153204806,-4.57576888737606,4.74474117564112e-06,5.64502017354567e-05,"5212"
"FTO",35.5892611921289,-0.559399911425024,0.122266387568535,-4.57525508481602,4.75640098983447e-06,5.65093387644093e-05,"79068"
"CT62",1.34760312570144,-2.48451726382744,0.543321610732717,-4.57282982077016,4.811809451023e-06,5.70943847865779e-05,"196993"
"MNS1",3.23817534420463,-1.7277768976098,0.378087108040894,-4.56978527134261,4.88224185693598e-06,5.78189793313096e-05,"55329"
"PTPN21",11.0494378989087,-0.758518698959139,0.166014483377763,-4.56899111165587,4.9007756326963e-06,5.80013841973169e-05,"11099"
"ARHGAP29",14.9042683693237,-1.07484932159326,0.235263717340687,-4.56869989874709,4.90758871080434e-06,5.80449285450307e-05,"9411"
"ZZEF1",59.0600374195991,-0.781142928793447,0.17106431572193,-4.5663698211801,4.96242970083744e-06,5.86187008411423e-05,"23140"
"LCE2B",4.14777110219283,-5.29569237261826,1.15996054674868,-4.56540732136267,4.98525408274059e-06,5.88507814662341e-05,"26239"
"PDZK1",6.77279173091524,-1.38202184986505,0.302795213278298,-4.56421300357491,5.01371550621547e-06,5.91114185907848e-05,"5174"
"MITF",12.5470963433314,-0.851015389578151,0.186499502777888,-4.56309736434884,5.04044248380918e-06,5.93887249905303e-05,"4286"
"DDI1",1.29765027441878,-2.54523968858162,0.557861764209709,-4.56249173518338,5.05500841086736e-06,5.94846669543108e-05,"414301"
"FOSL1",19.952022855791,-1.92817620620437,0.422641785994793,-4.56219964541823,5.06204783289049e-06,5.94919098736025e-05,"8061"
"EREG",6.69991810795649,-1.81748721316621,0.398606023791652,-4.55960799557858,5.12491962416936e-06,6.01926197075871e-05,"2069"
"C7",13.4769814830472,-1.6288029067801,0.357308797514657,-4.55853009528344,5.15128838111395e-06,6.04639818726189e-05,"730"
"FAM153B",6.72383427449157,-2.06835612725099,0.453850083982017,-4.55735539168248,5.18017317163828e-06,6.07645139234226e-05,"202134"
"SLCO1A2",31.1507585618801,-1.37983140758627,0.30289788074752,-4.55543434038228,5.22774438155949e-06,6.12484566856765e-05,"6579"
"RPL17-C18orf32",5.01942145000778,-2.77718370108304,0.609643517999494,-4.55542233959313,5.22804286902357e-06,6.12484566856765e-05,"100526842"
"SLC9B1",2.59842869089248,-3.02057318517486,0.663578392710405,-4.55194626340566,5.31519131220147e-06,6.20731232563655e-05,"150159"
"PGA4",1.76206136678868,-3.93716395805658,0.864919558859418,-4.55205795467104,5.31236960852781e-06,6.20731232563655e-05,"643847"
"KRT1",318.306427790588,-6.3532940659227,1.39604576240087,-4.55092106364516,5.34115849014852e-06,6.23370747035482e-05,"3848"
"GRIN3A",0.818168064345255,-2.64399811972777,0.581278749477118,-4.54858898954443,5.40068050919604e-06,6.29128329505215e-05,"116443"
"MYOM2",5.85565740126273,-2.39606016765869,0.527194930521386,-4.54492262527833,5.49554377483332e-06,6.39374760034313e-05,"9172"
"MEIG1",5.18747694221405,-2.0244811817391,0.445466713056213,-4.54462953662629,5.50319560084444e-06,6.39863081725303e-05,"644890"
"PNPLA7",20.0141823341573,-1.13225733927735,0.249169047845107,-4.54413318616206,5.51617736230086e-06,6.40970119852801e-05,"375775"
"LHX6",4.76621078393878,-1.29710099270832,0.28563854923074,-4.54105720744476,5.59728397682015e-06,6.49757779857841e-05,"26468"
"PLA2G4D",2.59104118959345,-2.32245116023029,0.511440537745445,-4.54099937104756,5.59881987179092e-06,6.49757779857841e-05,"283748"
"DACT2",1.53436544000697,-2.37245822541516,0.522533070338385,-4.54030253794041,5.61735661191833e-06,6.50685923489376e-05,"168002"
"RBPMS2",3.48929673486281,-1.21902796996495,0.26848485058817,-4.54039759522531,5.61482449854608e-06,6.50685923489376e-05,"348093"
"C8orf74",1.24728982050418,-3.17003121486679,0.698415768504969,-4.53888837826867,5.65515599797797e-06,6.54200414252983e-05,"203076"
"HCAR2",2.85300480880306,-1.88618770562772,0.415560193245982,-4.53890371667825,5.65474471123068e-06,6.54200414252983e-05,"338442"
"EPHB6",12.7961522855099,-1.65264568377852,0.364192362197653,-4.53783729512044,5.68340823640669e-06,6.56694244259044e-05,"2051"
"RECK",5.00357007764053,-1.15084778241361,0.253704628351026,-4.53617180693014,5.72845200302633e-06,6.6107406853616e-05,"8434"
"DLC1",51.3647034718195,-1.0403425321803,0.229770355004401,-4.52774916137624,5.9615288048946e-06,6.85409289411905e-05,"10395"
"NRXN3",3.91671258207005,-1.37337797689153,0.303350171284048,-4.52736839105174,5.97227730455769e-06,6.86180037263547e-05,"9369"
"SH3BGR",4.88696989812404,-1.98956869408784,0.439515698094458,-4.52672954052315,5.99035264496602e-06,6.87443071189966e-05,"6450"
"NTF4",5.19034430252873,-1.6299249609843,0.360130756043737,-4.52592546909919,6.01317709227519e-06,6.89635084229852e-05,"4909"
"PLA2G5",1.15985900745303,-2.96177920958014,0.654710551432808,-4.5237994150215,6.07392912421563e-06,6.95310971809159e-05,"5322"
"PLCZ1",1.13671968494777,-3.27757269191737,0.724550232355112,-4.52359621949716,6.07976609335132e-06,6.95549274743997e-05,"89869"
"COBLL1",18.7243318407089,-0.83803003433353,0.185472893887623,-4.51834236673574,6.23256482175889e-06,7.10834763723018e-05,"22837"
"CACNA2D2",2.66406894243877,-1.34894563374364,0.298613903868339,-4.51735708307272,6.26162623316228e-06,7.13270855415939e-05,"9254"
"GLI3",21.3032371121159,-1.03886065318661,0.229989869446637,-4.51698440320933,6.27265236473802e-06,7.14087689610802e-05,"2737"
"HEATR4",3.02775577105709,-1.7881670902476,0.396025813751669,-4.51527912614525,6.32334223514357e-06,7.18533404167664e-05,"399671"
"FGFBP2",1.81231357883954,-2.85127320647321,0.631903640010793,-4.51219620514372,6.41597941257444e-06,7.28612941015964e-05,"83888"
"SNRK",18.1193542041612,-0.643394594367142,0.142607556672382,-4.51164446948093,6.43269464903819e-06,7.30063543440474e-05,"54861"
"TCEAL4",36.4460088336654,-1.10667521315146,0.245341816011967,-4.51074843718234,6.45992941488441e-06,7.31809251513694e-05,"79921"
"DCC",3.14991503148496,-2.38534055356736,0.528809093922746,-4.51077823921809,6.4590218155999e-06,7.31809251513694e-05,"1630"
"USP8",17.3719777757031,-0.850231508980836,0.188510441782842,-4.51026214219091,6.47475642537848e-06,7.33040577694744e-05,"9101"
"LONRF1",10.5414999322155,-1.09693905009548,0.243367042881362,-4.50734428584986,6.56440722037623e-06,7.42282970304082e-05,"91694"
"PAPPA",4.91192972310875,-1.539887186802,0.341651904174405,-4.50718163132473,6.56943954853908e-06,7.42398775582921e-05,"5069"
"ZDHHC15",2.83434079446311,-1.38120184429298,0.306658866769129,-4.50403361508811,6.66756528054011e-06,7.53028317842463e-05,"158866"
"EPHX2",28.5543339988034,-0.819578587262785,0.181998273532678,-4.50322176883523,6.69309757857882e-06,7.55451269655313e-05,"2053"
"GNG11",2.86520031579527,-1.4881143771592,0.331016701277048,-4.49558699430609,6.93782853193092e-06,7.81169970020818e-05,"2791"
"TPH2",16.1336698047172,-1.26466825224335,0.281372481219597,-4.49464086452839,6.96874595161401e-06,7.8417443812755e-05,"121278"
"RXFP4",2.42128605085484,-2.16103167946893,0.480851110493202,-4.4941804901987,6.98383758253076e-06,7.84918930240502e-05,"339403"
"EFHC1",16.893782553482,-1.09236750109537,0.243112389953758,-4.49326133194258,7.01406227134858e-06,7.87243285314599e-05,"114327"
"LCE1C",4.58261492053643,-5.44022614549164,1.21077844541382,-4.49316401865107,7.0172695392204e-06,7.87243285314599e-05,"353133"
"ASB4",1.63282140321249,-2.69777134902007,0.600544364430089,-4.49220991621531,7.04878939221209e-06,7.90300708974288e-05,"51666"
"PRICKLE2",11.1680238014787,-1.01345011942663,0.225721422066189,-4.48982692980488,7.12810659185008e-06,7.9821829153368e-05,"166336"
"PRRG1",5.6646459690655,-1.51264683714442,0.337257455149855,-4.48513980653829,7.28661414589913e-06,8.1400884927831e-05,"5638"
"NME9",4.24793413044818,-1.55009498416314,0.346113320146749,-4.47857650640521,7.51424397249299e-06,8.35908870021112e-05,"347736"
"HBA1",96.8602627235111,-2.61401030881856,0.584131320544596,-4.47503877446852,7.63974471017062e-06,8.47325458214253e-05,"3039"
"CYP4F2",7.2512679164241,-3.59442975537456,0.80327235824626,-4.47473353025875,7.65066664466223e-06,8.47521815744222e-05,"8529"
"PLCH2",17.7019008589999,-1.33527981315346,0.298438116233087,-4.47422678445863,7.66883147431715e-06,8.49026279541556e-05,"9651"
"DPY19L2",6.36905408054107,-1.08698317219624,0.243045689398433,-4.47234087914357,7.73679667920793e-06,8.55017590049458e-05,"283417"
"B3GALT1",37.505104194876,-2.47664509594148,0.553918531638058,-4.47113601456426,7.78051928066159e-06,8.59336780658402e-05,"8708"
"CALB1",73.2537096219886,-1.24490044751814,0.278500003142879,-4.47001950976449,7.82124625035099e-06,8.62805974085771e-05,"793"
"PCM1",35.4112405496245,-0.906247885724635,0.202752392155964,-4.46972721795322,7.83194185317916e-06,8.63471589313003e-05,"5108"
"LIMS2",40.6397023133784,-1.0934356598935,0.244739408262668,-4.46775477498894,7.90448431650849e-06,8.6939939732999e-05,"55679"
"RBMS2",14.4691108584266,-0.938065930868048,0.209960475390438,-4.46782152271107,7.90201900387197e-06,8.6939939732999e-05,"5939"
"CHRNA2",1.65951774281711,-3.51087473395372,0.786059862429201,-4.46642158156236,7.95387981763487e-06,8.74313127490998e-05,"1135"
"FAM83C",2.85868044612013,-4.12334435941307,0.923885227338843,-4.46304826335403,8.0801843747157e-06,8.86562689486684e-05,"128876"
"OR5P3",2.63274452896361,-1.99065976371257,0.446021105030437,-4.46315149947159,8.07629070366588e-06,8.86562689486684e-05,"120066"
"PLAT",62.204879198859,-0.688282830219233,0.154317426609493,-4.46017566091847,8.18925040118122e-06,8.95932049206607e-05,"5327"
